n.evals.q.1.0.	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.2.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.0.5.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.1.0.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.2.0.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.me.epistasis.5.0.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.2.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.0.5.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.1.0.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.2.0.all.each.global.epistasis.avg.max	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.global.epistasis.avg	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.global.epistasis.avg.min	_.vs.4.nav.e_maze.ga.epistasis.5.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.2.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.0.5.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.1.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.2.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.me.epistasis.5.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.2.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.0.5.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.1.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.2.0.all.each.global.epistasis.avg.max	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.global.epistasis.avg	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.global.epistasis.avg.min	_.vs.4.nav.y_maze.ga.epistasis.5.0.all.each.global.epistasis.avg.max
3.820e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.067e-01	3.923e-01	4.416e-01	3.668e-01	3.359e-01	3.924e-01	3.606e-01	3.144e-01	3.907e-01	8.182e-01	8.182e-01	8.188e-01	5.930e-01	5.670e-01	6.173e-01	4.739e-01	4.491e-01	4.985e-01	3.567e-01	3.136e-01	3.839e-01	2.794e-01	2.385e-01	3.073e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.033e-01	6.281e-01	4.035e-01	3.803e-01	4.372e-01	3.502e-01	3.182e-01	3.742e-01	3.434e-01	3.087e-01	3.773e-01	8.185e-01	8.182e-01	8.188e-01	5.797e-01	5.736e-01	5.894e-01	3.991e-01	3.827e-01	4.173e-01	2.588e-01	2.361e-01	2.691e-01	1.364e-01	1.285e-01	1.685e-01
3.830e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.067e-01	3.923e-01	4.416e-01	3.668e-01	3.359e-01	3.924e-01	3.606e-01	3.144e-01	3.907e-01	8.182e-01	8.182e-01	8.188e-01	5.936e-01	5.679e-01	6.173e-01	4.748e-01	4.491e-01	4.988e-01	3.567e-01	3.130e-01	3.839e-01	2.806e-01	2.385e-01	3.070e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.033e-01	6.281e-01	4.035e-01	3.803e-01	4.387e-01	3.502e-01	3.182e-01	3.742e-01	3.434e-01	3.087e-01	3.773e-01	8.185e-01	8.182e-01	8.188e-01	5.797e-01	5.736e-01	5.897e-01	3.991e-01	3.827e-01	4.173e-01	2.588e-01	2.361e-01	2.700e-01	1.364e-01	1.285e-01	1.685e-01
3.840e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.067e-01	3.923e-01	4.416e-01	3.668e-01	3.359e-01	3.924e-01	3.606e-01	3.144e-01	3.923e-01	8.182e-01	8.182e-01	8.188e-01	5.933e-01	5.679e-01	6.173e-01	4.752e-01	4.491e-01	4.988e-01	3.570e-01	3.127e-01	3.839e-01	2.806e-01	2.385e-01	3.070e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.033e-01	6.281e-01	4.003e-01	3.803e-01	4.387e-01	3.502e-01	3.182e-01	3.742e-01	3.434e-01	3.087e-01	3.773e-01	8.185e-01	8.182e-01	8.188e-01	5.797e-01	5.736e-01	5.891e-01	3.991e-01	3.827e-01	4.173e-01	2.588e-01	2.361e-01	2.700e-01	1.370e-01	1.285e-01	1.685e-01
3.850e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.067e-01	3.923e-01	4.416e-01	3.668e-01	3.359e-01	3.924e-01	3.606e-01	3.144e-01	3.923e-01	8.182e-01	8.182e-01	8.188e-01	5.933e-01	5.679e-01	6.176e-01	4.758e-01	4.491e-01	4.997e-01	3.570e-01	3.127e-01	3.839e-01	2.806e-01	2.385e-01	3.070e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.033e-01	6.281e-01	4.003e-01	3.803e-01	4.387e-01	3.502e-01	3.182e-01	3.742e-01	3.434e-01	3.087e-01	3.773e-01	8.185e-01	8.182e-01	8.188e-01	5.797e-01	5.736e-01	5.894e-01	3.988e-01	3.827e-01	4.197e-01	2.588e-01	2.361e-01	2.691e-01	1.370e-01	1.288e-01	1.685e-01
3.860e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.067e-01	3.923e-01	4.416e-01	3.668e-01	3.359e-01	3.924e-01	3.606e-01	3.144e-01	3.923e-01	8.182e-01	8.182e-01	8.188e-01	5.933e-01	5.673e-01	6.173e-01	4.758e-01	4.491e-01	4.997e-01	3.576e-01	3.127e-01	3.836e-01	2.809e-01	2.385e-01	3.070e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.033e-01	6.299e-01	4.003e-01	3.803e-01	4.387e-01	3.502e-01	3.182e-01	3.742e-01	3.434e-01	3.087e-01	3.773e-01	8.185e-01	8.182e-01	8.188e-01	5.797e-01	5.736e-01	5.894e-01	3.988e-01	3.827e-01	4.197e-01	2.588e-01	2.361e-01	2.691e-01	1.373e-01	1.288e-01	1.685e-01
3.870e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.067e-01	3.923e-01	4.416e-01	3.668e-01	3.359e-01	3.924e-01	3.606e-01	3.144e-01	3.923e-01	8.182e-01	8.182e-01	8.188e-01	5.942e-01	5.676e-01	6.173e-01	4.758e-01	4.491e-01	4.985e-01	3.576e-01	3.121e-01	3.836e-01	2.812e-01	2.373e-01	3.070e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.033e-01	6.299e-01	4.003e-01	3.803e-01	4.387e-01	3.502e-01	3.182e-01	3.742e-01	3.434e-01	3.106e-01	3.773e-01	8.185e-01	8.182e-01	8.188e-01	5.797e-01	5.736e-01	5.894e-01	3.988e-01	3.827e-01	4.197e-01	2.588e-01	2.361e-01	2.697e-01	1.376e-01	1.294e-01	1.697e-01
3.880e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.067e-01	3.923e-01	4.416e-01	3.668e-01	3.359e-01	3.924e-01	3.606e-01	3.144e-01	3.923e-01	8.182e-01	8.182e-01	8.188e-01	5.942e-01	5.676e-01	6.173e-01	4.755e-01	4.491e-01	4.985e-01	3.576e-01	3.121e-01	3.836e-01	2.812e-01	2.373e-01	3.091e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.033e-01	6.299e-01	4.003e-01	3.803e-01	4.387e-01	3.502e-01	3.182e-01	3.742e-01	3.434e-01	3.106e-01	3.773e-01	8.185e-01	8.182e-01	8.188e-01	5.794e-01	5.733e-01	5.894e-01	3.985e-01	3.827e-01	4.197e-01	2.588e-01	2.361e-01	2.706e-01	1.376e-01	1.294e-01	1.694e-01
3.890e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.067e-01	3.923e-01	4.416e-01	3.668e-01	3.359e-01	3.924e-01	3.606e-01	3.144e-01	3.923e-01	8.182e-01	8.182e-01	8.188e-01	5.942e-01	5.679e-01	6.173e-01	4.755e-01	4.491e-01	4.982e-01	3.582e-01	3.121e-01	3.836e-01	2.812e-01	2.373e-01	3.094e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.033e-01	6.299e-01	4.003e-01	3.803e-01	4.387e-01	3.519e-01	3.182e-01	3.742e-01	3.434e-01	3.106e-01	3.773e-01	8.185e-01	8.182e-01	8.188e-01	5.803e-01	5.742e-01	5.894e-01	3.964e-01	3.830e-01	4.197e-01	2.594e-01	2.367e-01	2.730e-01	1.376e-01	1.294e-01	1.706e-01
3.900e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.067e-01	3.923e-01	4.416e-01	3.668e-01	3.359e-01	3.924e-01	3.606e-01	3.144e-01	3.923e-01	8.182e-01	8.182e-01	8.188e-01	5.930e-01	5.679e-01	6.173e-01	4.755e-01	4.488e-01	4.982e-01	3.582e-01	3.121e-01	3.836e-01	2.797e-01	2.373e-01	3.100e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.033e-01	6.299e-01	4.003e-01	3.803e-01	4.387e-01	3.519e-01	3.182e-01	3.742e-01	3.434e-01	3.106e-01	3.773e-01	8.185e-01	8.182e-01	8.188e-01	5.797e-01	5.742e-01	5.894e-01	3.970e-01	3.830e-01	4.197e-01	2.594e-01	2.367e-01	2.727e-01	1.376e-01	1.294e-01	1.706e-01
3.910e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.067e-01	3.923e-01	4.416e-01	3.668e-01	3.359e-01	3.924e-01	3.606e-01	3.144e-01	3.939e-01	8.182e-01	8.182e-01	8.188e-01	5.930e-01	5.679e-01	6.173e-01	4.755e-01	4.488e-01	4.985e-01	3.582e-01	3.121e-01	3.839e-01	2.797e-01	2.382e-01	3.100e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.033e-01	6.299e-01	4.003e-01	3.803e-01	4.387e-01	3.519e-01	3.182e-01	3.758e-01	3.434e-01	3.106e-01	3.773e-01	8.185e-01	8.182e-01	8.188e-01	5.797e-01	5.742e-01	5.894e-01	3.970e-01	3.824e-01	4.197e-01	2.603e-01	2.367e-01	2.733e-01	1.376e-01	1.297e-01	1.706e-01
3.920e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.076e-01	3.923e-01	4.416e-01	3.668e-01	3.359e-01	3.939e-01	3.606e-01	3.144e-01	3.939e-01	8.182e-01	8.182e-01	8.185e-01	5.930e-01	5.679e-01	6.179e-01	4.755e-01	4.488e-01	4.985e-01	3.582e-01	3.124e-01	3.852e-01	2.797e-01	2.382e-01	3.103e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.033e-01	6.299e-01	4.003e-01	3.803e-01	4.387e-01	3.519e-01	3.182e-01	3.758e-01	3.434e-01	3.106e-01	3.773e-01	8.185e-01	8.182e-01	8.188e-01	5.800e-01	5.742e-01	5.894e-01	3.970e-01	3.818e-01	4.197e-01	2.603e-01	2.361e-01	2.742e-01	1.376e-01	1.297e-01	1.706e-01
3.930e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.076e-01	3.923e-01	4.416e-01	3.668e-01	3.359e-01	3.939e-01	3.606e-01	3.144e-01	3.939e-01	8.182e-01	8.182e-01	8.185e-01	5.930e-01	5.679e-01	6.179e-01	4.755e-01	4.488e-01	4.988e-01	3.579e-01	3.124e-01	3.852e-01	2.803e-01	2.382e-01	3.103e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.033e-01	6.299e-01	4.003e-01	3.803e-01	4.387e-01	3.519e-01	3.182e-01	3.758e-01	3.434e-01	3.106e-01	3.773e-01	8.185e-01	8.182e-01	8.188e-01	5.800e-01	5.742e-01	5.888e-01	3.985e-01	3.818e-01	4.197e-01	2.600e-01	2.361e-01	2.733e-01	1.376e-01	1.294e-01	1.700e-01
3.940e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.076e-01	3.923e-01	4.416e-01	3.668e-01	3.359e-01	3.939e-01	3.606e-01	3.144e-01	3.939e-01	8.182e-01	8.182e-01	8.185e-01	5.933e-01	5.679e-01	6.179e-01	4.755e-01	4.488e-01	4.988e-01	3.579e-01	3.130e-01	3.852e-01	2.803e-01	2.385e-01	3.106e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.033e-01	6.299e-01	4.003e-01	3.803e-01	4.387e-01	3.519e-01	3.182e-01	3.758e-01	3.434e-01	3.106e-01	3.773e-01	8.185e-01	8.182e-01	8.188e-01	5.800e-01	5.742e-01	5.879e-01	3.985e-01	3.818e-01	4.200e-01	2.600e-01	2.361e-01	2.733e-01	1.376e-01	1.297e-01	1.700e-01
3.950e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.076e-01	3.923e-01	4.416e-01	3.668e-01	3.359e-01	3.939e-01	3.606e-01	3.144e-01	3.939e-01	8.182e-01	8.182e-01	8.185e-01	5.933e-01	5.679e-01	6.179e-01	4.764e-01	4.485e-01	4.985e-01	3.579e-01	3.130e-01	3.852e-01	2.809e-01	2.409e-01	3.106e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.033e-01	6.299e-01	4.003e-01	3.803e-01	4.387e-01	3.519e-01	3.182e-01	3.758e-01	3.434e-01	3.106e-01	3.773e-01	8.185e-01	8.182e-01	8.188e-01	5.800e-01	5.742e-01	5.885e-01	3.985e-01	3.818e-01	4.200e-01	2.594e-01	2.367e-01	2.727e-01	1.376e-01	1.297e-01	1.706e-01
3.960e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.076e-01	3.923e-01	4.416e-01	3.668e-01	3.359e-01	3.939e-01	3.606e-01	3.144e-01	3.939e-01	8.182e-01	8.182e-01	8.185e-01	5.933e-01	5.679e-01	6.179e-01	4.761e-01	4.485e-01	4.976e-01	3.585e-01	3.133e-01	3.852e-01	2.803e-01	2.409e-01	3.106e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.033e-01	6.299e-01	4.003e-01	3.803e-01	4.387e-01	3.519e-01	3.182e-01	3.758e-01	3.434e-01	3.106e-01	3.773e-01	8.185e-01	8.182e-01	8.188e-01	5.794e-01	5.742e-01	5.888e-01	3.985e-01	3.815e-01	4.209e-01	2.594e-01	2.367e-01	2.727e-01	1.376e-01	1.297e-01	1.706e-01
3.970e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.076e-01	3.923e-01	4.416e-01	3.668e-01	3.359e-01	3.939e-01	3.606e-01	3.144e-01	3.939e-01	8.182e-01	8.182e-01	8.185e-01	5.933e-01	5.679e-01	6.179e-01	4.761e-01	4.488e-01	4.976e-01	3.585e-01	3.133e-01	3.867e-01	2.803e-01	2.436e-01	3.106e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.033e-01	6.299e-01	4.003e-01	3.803e-01	4.387e-01	3.519e-01	3.182e-01	3.758e-01	3.451e-01	3.106e-01	3.773e-01	8.185e-01	8.182e-01	8.188e-01	5.794e-01	5.739e-01	5.894e-01	3.991e-01	3.815e-01	4.209e-01	2.594e-01	2.373e-01	2.727e-01	1.376e-01	1.297e-01	1.712e-01
3.980e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.076e-01	3.923e-01	4.416e-01	3.668e-01	3.359e-01	3.939e-01	3.606e-01	3.144e-01	3.939e-01	8.182e-01	8.182e-01	8.185e-01	5.927e-01	5.679e-01	6.179e-01	4.764e-01	4.488e-01	4.979e-01	3.582e-01	3.139e-01	3.876e-01	2.803e-01	2.442e-01	3.106e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.033e-01	6.299e-01	4.003e-01	3.803e-01	4.387e-01	3.519e-01	3.182e-01	3.758e-01	3.451e-01	3.106e-01	3.773e-01	8.185e-01	8.182e-01	8.188e-01	5.797e-01	5.739e-01	5.894e-01	3.991e-01	3.821e-01	4.209e-01	2.615e-01	2.373e-01	2.727e-01	1.376e-01	1.300e-01	1.712e-01
3.990e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.076e-01	3.923e-01	4.416e-01	3.668e-01	3.359e-01	3.939e-01	3.606e-01	3.144e-01	3.939e-01	8.182e-01	8.182e-01	8.185e-01	5.927e-01	5.679e-01	6.179e-01	4.761e-01	4.488e-01	4.967e-01	3.582e-01	3.139e-01	3.876e-01	2.803e-01	2.442e-01	3.106e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.033e-01	6.299e-01	4.003e-01	3.803e-01	4.387e-01	3.535e-01	3.182e-01	3.758e-01	3.451e-01	3.106e-01	3.773e-01	8.185e-01	8.182e-01	8.188e-01	5.806e-01	5.739e-01	5.894e-01	3.994e-01	3.821e-01	4.218e-01	2.615e-01	2.370e-01	2.727e-01	1.376e-01	1.300e-01	1.727e-01
4.000e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.076e-01	3.923e-01	4.416e-01	3.668e-01	3.359e-01	3.939e-01	3.606e-01	3.144e-01	3.939e-01	8.182e-01	8.182e-01	8.185e-01	5.927e-01	5.679e-01	6.179e-01	4.761e-01	4.488e-01	4.973e-01	3.582e-01	3.139e-01	3.876e-01	2.827e-01	2.452e-01	3.103e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.033e-01	6.299e-01	4.003e-01	3.803e-01	4.387e-01	3.535e-01	3.182e-01	3.758e-01	3.451e-01	3.106e-01	3.773e-01	8.185e-01	8.182e-01	8.188e-01	5.806e-01	5.739e-01	5.900e-01	3.994e-01	3.821e-01	4.218e-01	2.615e-01	2.370e-01	2.727e-01	1.376e-01	1.300e-01	1.727e-01
4.010e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.067e-01	3.923e-01	4.416e-01	3.668e-01	3.359e-01	3.939e-01	3.606e-01	3.144e-01	3.939e-01	8.182e-01	8.182e-01	8.185e-01	5.924e-01	5.679e-01	6.179e-01	4.761e-01	4.488e-01	4.982e-01	3.582e-01	3.139e-01	3.876e-01	2.827e-01	2.448e-01	3.103e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.033e-01	6.299e-01	4.003e-01	3.803e-01	4.387e-01	3.535e-01	3.182e-01	3.758e-01	3.451e-01	3.106e-01	3.773e-01	8.185e-01	8.182e-01	8.188e-01	5.806e-01	5.739e-01	5.900e-01	3.994e-01	3.821e-01	4.218e-01	2.621e-01	2.370e-01	2.727e-01	1.376e-01	1.300e-01	1.727e-01
4.020e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.067e-01	3.923e-01	4.416e-01	3.668e-01	3.359e-01	3.939e-01	3.606e-01	3.144e-01	3.939e-01	8.182e-01	8.182e-01	8.188e-01	5.924e-01	5.682e-01	6.179e-01	4.761e-01	4.488e-01	4.982e-01	3.582e-01	3.139e-01	3.876e-01	2.827e-01	2.442e-01	3.103e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.033e-01	6.299e-01	4.003e-01	3.803e-01	4.387e-01	3.535e-01	3.182e-01	3.758e-01	3.451e-01	3.106e-01	3.773e-01	8.185e-01	8.182e-01	8.188e-01	5.806e-01	5.742e-01	5.900e-01	3.985e-01	3.824e-01	4.218e-01	2.606e-01	2.370e-01	2.727e-01	1.376e-01	1.303e-01	1.727e-01
4.030e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.067e-01	3.923e-01	4.416e-01	3.668e-01	3.359e-01	3.939e-01	3.606e-01	3.144e-01	3.939e-01	8.182e-01	8.182e-01	8.188e-01	5.924e-01	5.682e-01	6.179e-01	4.758e-01	4.491e-01	4.982e-01	3.585e-01	3.139e-01	3.876e-01	2.827e-01	2.464e-01	3.103e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.033e-01	6.299e-01	4.003e-01	3.803e-01	4.387e-01	3.535e-01	3.182e-01	3.758e-01	3.451e-01	3.106e-01	3.773e-01	8.185e-01	8.182e-01	8.188e-01	5.809e-01	5.742e-01	5.906e-01	3.985e-01	3.824e-01	4.218e-01	2.606e-01	2.370e-01	2.733e-01	1.382e-01	1.303e-01	1.727e-01
4.040e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.067e-01	3.923e-01	4.416e-01	3.668e-01	3.359e-01	3.939e-01	3.606e-01	3.144e-01	3.939e-01	8.182e-01	8.182e-01	8.188e-01	5.921e-01	5.682e-01	6.179e-01	4.758e-01	4.491e-01	4.982e-01	3.597e-01	3.139e-01	3.876e-01	2.824e-01	2.464e-01	3.106e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.033e-01	6.299e-01	4.003e-01	3.803e-01	4.387e-01	3.535e-01	3.182e-01	3.758e-01	3.535e-01	3.106e-01	3.773e-01	8.185e-01	8.182e-01	8.188e-01	5.809e-01	5.742e-01	5.906e-01	3.985e-01	3.815e-01	4.218e-01	2.606e-01	2.382e-01	2.733e-01	1.382e-01	1.303e-01	1.727e-01
4.050e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.067e-01	3.923e-01	4.416e-01	3.668e-01	3.359e-01	3.939e-01	3.606e-01	3.144e-01	3.939e-01	8.182e-01	8.182e-01	8.188e-01	5.921e-01	5.682e-01	6.179e-01	4.758e-01	4.491e-01	4.982e-01	3.597e-01	3.136e-01	3.879e-01	2.827e-01	2.464e-01	3.112e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.033e-01	6.299e-01	4.029e-01	3.803e-01	4.387e-01	3.535e-01	3.182e-01	3.758e-01	3.535e-01	3.106e-01	3.773e-01	8.185e-01	8.182e-01	8.188e-01	5.809e-01	5.745e-01	5.903e-01	3.985e-01	3.815e-01	4.218e-01	2.606e-01	2.382e-01	2.733e-01	1.382e-01	1.303e-01	1.730e-01
4.060e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.067e-01	3.923e-01	4.416e-01	3.668e-01	3.359e-01	3.939e-01	3.606e-01	3.144e-01	3.939e-01	8.182e-01	8.182e-01	8.188e-01	5.921e-01	5.688e-01	6.179e-01	4.758e-01	4.491e-01	4.988e-01	3.597e-01	3.136e-01	3.882e-01	2.827e-01	2.467e-01	3.112e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.033e-01	6.299e-01	4.029e-01	3.803e-01	4.387e-01	3.535e-01	3.182e-01	3.758e-01	3.535e-01	3.106e-01	3.773e-01	8.185e-01	8.182e-01	8.188e-01	5.809e-01	5.745e-01	5.903e-01	3.985e-01	3.815e-01	4.218e-01	2.621e-01	2.382e-01	2.733e-01	1.385e-01	1.303e-01	1.733e-01
4.070e+04	8.182e-01	8.182e-01	8.182e-01	6.086e-01	6.033e-01	6.237e-01	4.067e-01	3.923e-01	4.416e-01	3.672e-01	3.359e-01	3.939e-01	3.606e-01	3.144e-01	3.939e-01	8.182e-01	8.182e-01	8.188e-01	5.921e-01	5.688e-01	6.182e-01	4.758e-01	4.491e-01	4.991e-01	3.597e-01	3.152e-01	3.882e-01	2.827e-01	2.467e-01	3.121e-01	8.182e-01	8.182e-01	8.182e-01	6.136e-01	6.033e-01	6.299e-01	4.029e-01	3.803e-01	4.387e-01	3.535e-01	3.182e-01	3.758e-01	3.535e-01	3.106e-01	3.773e-01	8.185e-01	8.182e-01	8.188e-01	5.800e-01	5.739e-01	5.906e-01	3.976e-01	3.815e-01	4.218e-01	2.621e-01	2.382e-01	2.733e-01	1.394e-01	1.303e-01	1.733e-01
